职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
保险代理人,1-1.5万,北京·丰台区,2年,大专,中国平安人寿保险股份有限公司北京分公司,保险,民营,10000人以上,,保险;理赔;售后;贷款;信用卡,销售 金融 银行
远程人伤作业岗(J10262),6千-1.2万,成都·武侯区,3年及以上,大专,现代财产保险（中国）有限公司,保险,合资,150-500人,五险一金,医学;保险;查勘定损;医疗;法学;系统录入;保险理赔;理赔咨询;人伤调查;系统信息录入;新能源,
铁路巡检岗位/长期稳定/包吃包住,5-8千·13薪,亳州,无需经验,大专,河北驰达轨道交通有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;绩效奖金;节日福利;带薪年假;餐饮补贴,巡检;巡检报告;现场勘查;排查安全隐患;风险管控;风险防范,
巡检员/长期稳定/无夜班,6-8千·13薪,临沂,无需经验,大专,河北驰达轨道交通有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;带薪年假;节日福利,巡检;工龄工资;退休待遇;退休金;就近安排;节假日三新;提供吃住,
人伤调查岗,4-6千,天津·河北区,无需经验,本科,中国大地财产保险股份有限公司天津分公司,保险,国企,10000人以上,五险一金;餐饮补贴;绩效奖金;年终奖金;定期体检;防暑降温补贴;过节费,医学;法学;人伤理赔,
组训岗,5-8万/年,衡阳·雁峰区,无需经验,本科,太平洋寿险湖南分公司,保险,国企,500-1000人,五险一金,管理;风险管理;人力发展;业务规划;督导追踪;复盘分析;产品投放;会议经营,交叉销售 销售策略制定
巡检员/长期稳定/无夜班,5-8千·13薪,深圳,无需经验,大专,河北驰达轨道交通有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;包吃包住;带薪休假;岗位晋升,巡检;现场勘查;排查安全隐患;就近分配;上几休几;定期免费旅游,
巡检员/长期稳定/无夜班,6-8千·13薪,武汉,无需经验,大专,河北驰达轨道交通有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;带薪年假;节日福利,巡检;工龄工资;退休待遇;退休金;就近安排;节假日三新;提供吃住,
个险业务发展岗/组训(中山),6千-1万,中山·东区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;补充医疗保险;员工旅游;交通补贴;餐饮补贴;专业培训,业务发展;宣导;增员;业务发展规划;陪访;保险,
内江高新支公司-区经理(J14007),6-9千·15薪,成都·锦江区,3年及以上,本科,大家人寿保险股份有限公司,保险,民营,未知,培训;产品培训;五险一金;绩效奖金;节日福利;带薪年假;专业培训,团队管理;品质管理;人力发展;业务交流;保险,
保险顾问,1-2万,无锡·梁溪区,无需经验,高中,中国平安人寿保险股份有限公司无锡中心支公司,保险,民营,10000人以上,年终奖;绩效奖金;双休;高提成;补贴;业绩提成,旅游;时间自由;保险;底薪;节假日;法定节假,
TFE中意未来企业家,8千-1.6万·13薪,南通·崇川区,3年及以上,大专,中意人寿保险有限公司江苏省分公司南通中心支公司,保险,民营,未知,培训,保险;旅游;分红;发展空间;500强;职级津贴;佣金;津贴;管理津贴;发展平台;理财规划师,销售
客户经理,5千-1万,天津·河西区,3年及以上,大专,阳光一家家庭综合保险销售服务有限公司天津分公司,金融/投资/证券,合资,150-500人,五险一金;绩效奖金;定期体检;带薪年假;节日福利,成本控制;寻找意向客户;客户管理档案,销售 客户关系维护
组发部-人员管理岗（世界500强）,9千-1.2万·14薪,广州·天河区,3年及以上,本科,泰康人寿保险有限责任公司广东分公司,保险,民营,1000-5000人,专业培训,办公软件;数据分析;人员管理;品质管理;保险行业;审核资料;异动;解约;佣金支付;面试对接;保险,
远程车物作业岗(J10261),5千-1万,成都·武侯区,2年及以上,大专,现代财产保险（中国）有限公司,保险,合资,150-500人,五险一金;补充医疗保险,保险;车辆维修;汽车工程;案件管理;理赔咨询;车险查勘定损;新能源,客户服务沟通
远程人伤作业岗(J10262),6千-1.2万,成都·武侯区,3年及以上,大专,现代财产保险（中国）有限公司,保险,合资,150-500人,五险一金,医学;保险;查勘定损;医疗;法学;系统录入;保险理赔;理赔咨询;人伤调查;系统信息录入;新能源,
智联部部门经理,5-8千,红河州·蒙自市,3年及以上,本科,中国人民健康保险股份有限公司红河中心支公司,金融/投资/证券,国企,未知,培训;五险一金,市场调研;客户拜访;客户投诉;业务分析;目标管理;产品知识;业务规划;团队建设管理,渠道拓展
人伤调查岗,4-6千,天津·河北区,无需经验,本科,中国大地财产保险股份有限公司天津分公司,保险,国企,10000人以上,五险一金;餐饮补贴;绩效奖金;年终奖金;定期体检;防暑降温补贴;过节费,医学;法学;人伤理赔,
Lead Associate - Global Benefits - Non Actuarial,2-3万,上海,3年及以上,本科,韦莱保险经纪有限公司,保险,外资（欧美）,10000人以上,,,
个险业务发展岗/组训(中山),6千-1万,中山·东区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;补充医疗保险;员工旅游;交通补贴;餐饮补贴;专业培训,业务发展;宣导;增员;业务发展规划;陪访;保险,
内江高新支公司-区经理(J14007),6-9千·15薪,成都·锦江区,3年及以上,本科,大家人寿保险股份有限公司,保险,民营,未知,培训;产品培训;五险一金;绩效奖金;节日福利;带薪年假;专业培训,团队管理;品质管理;人力发展;业务交流;保险,
财险大连-理赔部-团财查勘定损岗(J51831),6-8千,大连·中山区,3年及以上,本科,太平财产保险有限公司大连分公司,金融/投资/证券,国企,150-500人,五险一金;带薪年假;节日福利;定期体检;餐饮补贴;周末双休;补充医疗保险;交通补贴,非车理赔;未决管理;案件处理,
个险销售岗（银保渠道）-社会招聘(J77197),1.2-1.8万,深圳·罗湖区,1年及以上,本科,中国人民健康保险股份有限公司深圳分公司,保险,国企,150-500人,培训;五险一金;补充医疗保险;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;零食下午茶;有餐补,体检,营销
线上理赔人伤岗(J10262),6千-1.2万,成都·武侯区,3年及以上,大专,现代财产保险（中国）有限公司,保险,合资,150-500人,五险一金;补充医疗保险;交通补贴,医学;保险;医疗;调查;保险理赔;人伤案件;定损;医疗跟踪;新能源,
无锡-健康保险事业部副总经理 (MJ006759),1-1.6万,无锡,5年及以上,本科,中国太平洋财产保险股份有限公司无锡分公司,保险,国企,500-1000人,,医学;经济;保险;团队管理;理赔服务;核保理赔;团队建设管理;业务发展战略;健康险,金融
银保渠道新人训练岗(J11696),6-8千,宁波·江北区,2年及以上,本科,瑞众人寿保险有限责任公司宁波分公司,保险,国企,50-150人,专项培训;培训;五险一金;补充医疗保险;带薪年假;年终奖金;绩效奖金;专业培训;定期体检,保险行业;保险,
渭南中支业管部产品支持岗,4-6千,渭南·临渭区,无需经验,本科,中国平安财产保险股份有限公司陕西分公司,保险,已上市,1000-5000人,培训,讲解;业务规划,销售推动
主管训练岗(J17051),6-9千·14薪,广州·黄埔区,1-3年,本科,前海人寿保险股份有限公司广东分公司,保险,民营,150-500人,培训;培训演讲;五险一金;绩效奖金;节日福利;专业培训;带薪年假,教育;保险;寿险行业;兼职,金融
安徽-财险督导主管(J80125),1-1.5万·14薪,合肥,3年及以上,本科,泰康在线财产保险股份有限公司,保险,民营,1000-5000人,产品培训;五险一金;定期体检;年终奖金;带薪年假;周末双休;弹性工作,宣导;协同对接;调研报告;保险,市场营销
滨湖区支公司个险本部二区组训,5千-1万,无锡·滨湖区,1年及以上,本科,国联人寿保险股份有限公司无锡分公司,保险,国企,50-150人,培训,费用管控;事务处理;事务沟通;会议经营;保险;团队建设,
客服运营主管,1.8-2.3万·15薪,上海·杨浦区,5年及以上,本科,国泰财产保险有限责任公司,保险,外资（非欧美）,500-1000人,,保险;外呼管理;客服运营,
高净值客户服务经理/六险一金/周末双休,8千-1.6万,中山·东区,3年及以上,大专,中国平安人寿保险股份有限公司广东分公司,保险,民营,未知,绩效奖金;周末双休;系统培训;节日福利;通讯补贴;弹性工作;业绩提成,保险;底薪;六险一金;可晋升;新人津贴,
高净值客户服务经理/1w+/双休,8千-1万,韶关·武江区,3年及以上,大专,中国平安人寿保险股份有限公司广东分公司,保险,民营,未知,不加班;五险一金;系统培训;双休;周末双休;假日福利,商业保险;法定假日;底薪;新人奖;旅游团建;岗位津贴,
客户经理,8千-1.5万,杭州·上城区,1年,大专,中国人寿保险股份有限公司杭州市分公司,金融/投资/证券,国企,10000人以上,绩效奖金;专业培训;年终奖金,信用卡;理财;基金;存款;售后服务;保险;保险规划师;理赔,市场营销 金融
社区网格员（六险一金早9晚4双休不加班）,5千-1万·18薪,宜昌·西陵区,1年及以上,大专,中国平安人寿保险股份有限公司湖北分公司,保险,合资,未知,带薪休假;双休;带薪年假;补充医疗保险;五险一金,维护;策划活动;客户运营;答疑服务;客户日常经营,销售
新媒体运营,15-18万/年,上海·浦东新区,2年及以上,大专,上海冠松汽车股份有限公司——金融保险管理,汽车,合资,1000-5000人,绩效奖金;餐饮补贴;五险一金;培训,4S店;新媒体;全勤奖,市场营销管理
贵州六盘水-服务经理岗 (MJ007374),7千-1万,六盘水,无需经验,本科,中国太平洋财产保险股份有限公司贵州分公司,保险,国企,500-1000人,技能培训;五险一金;绩效奖金;节日福利;带薪年假;专业培训;餐饮补贴;定期体检;周末双休;年终奖金,保险;晋升,
员工餐厨师,5-6千,北京·朝阳区,5年及以上,,北京奥创保险经纪有限公司,保险,民营,50-150人,,烹饪;炒菜;食材成本;厨房设备;餐饮行业;酒店;午餐,
海事检验师,6千-1.2万,南京,1年及以上,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;绩效奖金;节日福利;通讯补贴;专业培训,三管轮;轮机工程;三副;检验,
保单分析师,3-6万,上海·徐汇区,2年及以上,大专,永达理保险经纪有限公司,保险,民营,1000-5000人,意外险;五险一金,保险;理赔;财产险;风险分析;养老规划;医疗报告;保险规划;理赔协助;人寿险,销售
组织发展岗(J13573),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,五险一金;补充医疗保险;年终奖金;带薪年假,职业发展;免费工作餐,
软件开发岗(J13881),1-1.6万·15薪,深圳·福田区,7年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,五险一金;补充医疗保险;年终奖金;带薪年假,免费工作餐,
农险部-理赔管理岗(J13456),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,农险;农业;理赔;保险;免费工作餐,
车物查勘岗,5-8千,南京·江宁区,1年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,带薪年假,汽车构造;汽车;汽车维修;驾驶证;查勘定损;车辆保险;驾驶技术;保险理赔;估损;询问笔录;保险,
华泰财险深分中介渠道业务销售,4-8千,深圳·罗湖区,3年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,按单提成;五险一金;年终奖金,ppt;市场分析;业务拓展;财产险;保险行业;回款月结,市场营销 销售计划
商旅平台运营管理岗(J10401),7-9千,深圳·福田区,3年及以上,本科,富德保险控股股份有限公司,保险,民营,10000人以上,培训,,
车商业务部负责人,10-16万/年,福州·台江区,8年及以上,大专,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,绩效奖金;五险一金;定期体检;年终奖金;补充医疗保险;节日福利;餐饮补贴,管理;开拓;业务管理;保险,销售
国企诚聘储备干部,6-8千·13薪,扬州·广陵区,1年及以上,本科,紫金财产保险股份有限公司,保险,国企,5000-10000人,五险一金;每周双休;定期体检;带薪年假;绩效奖金;餐饮补贴;周末双休;专业培训;节日福利,,
