职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
中小板研究员,8千-1.2万,上海·浦东新区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;培训,财务;经济学;调研;统计分析;信息收集;投研;职业发展,金融 路演 行业分析 投资研究 上市公司
策略研究员,1-2万,上海·浦东新区,1年及以上,硕士,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金;餐饮补贴;通讯补贴;补充医疗保险;交通补贴;带薪年假;保险,,
财富管理师助理,5千-1万,成都·高新区,1年,本科,华西证券股份有限公司成都天府二街证券营业部,金融/投资/证券,已上市,1000-5000人,餐饮补贴;周末双休;专业培训;定期体检,理财经理;六险两金,金融 证券 客户经理 投资顾问 销售 营销
资产管理部-投资助理,8千-1.5万,上海·虹口区,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;专业培训;做五休二,管理;证券从业资格;经济;资管;开户;事务;基金从业资格,金融 证券
财富管理师,1-2万,成都·高新区,2年,本科,华西证券股份有限公司成都天府二街证券营业部,金融/投资/证券,已上市,1000-5000人,绩效奖金;餐饮补贴;定期体检;专业培训;六险二金,券商;股票,证券 金融产品 财富管理 营销
量化研究岗实习生,3千及以下,上海·浦东新区,无需经验,本科,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;带薪年假;年终奖金;绩效奖金,计算机;财务;编程;经济;数学;物理;理工;wind,金融 金融工程
投资研究岗（可转债及股票权益投资方向）,1-2万,上海·浦东新区,3-5年,硕士,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,,,
汽车&机械研究员,1.2-2.2万,上海·浦东新区,2年及以上,硕士,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,,维护客户关系;研究;信息分析;盈利预测模型;行业研究框架,行业分析 投资标 上市公司调研 反路演 机构路演
策略管理岗,2-2.8万,上海·浦东新区,3年及以上,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;交通补贴;餐饮补贴;通讯补贴,,
通信研究员,1.2-2.4万,上海·浦东新区,1年及以上,硕士,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,保险;五险一金;年终奖金;绩效奖金;专业培训;餐饮补贴;交通补贴;带薪年假,,上市公司
宏观研究岗（2026届校园招聘）,8千-1万,北京·海淀区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;培训;五险一金,经济;统计;cfa;cpa;宏观经济;资产配置模型;定价模型,金融 投资策略 上市公司
长江证券-期货期权做市交易岗,2.5-3万,上海·虹口区,3年及以上,硕士,长江证券股份有限公司,金融/投资/证券,国企,未知,五险一金;年终奖金;定期体检;带薪年假;补充医疗保险;通讯补贴;交通补贴,证券从业资格;数学;理工科;期权,
资产管理部股票量化投资经理,1.5-3万,上海·浦东新区,3-5年,硕士,世纪证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;餐饮补贴;专业培训;定期体检;周末双休;节日福利,,
投顾业务部营销赋能岗,8千-1.6万,深圳·南山区,无需经验,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,培训;绩效奖金;五险一金,推广;宣传;市场开发,营销 投资顾问 营销管理 财富管理 营销策划 营销方案
自营条线大宗投资经理,2-3.5万,上海·浦东新区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检,证券从业资格;经济学;行业研究;交易;衍生品,投资 金融工程 投资策略 投资组合 行业分析
量化研究岗（2026届校园招聘）,8千-1万,北京·海淀区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;培训;五险一金,计算机;编程;数学;股票;债券;cpa;量化;大宗商品;编程工具,金融 上市公司
行业研究员实习生,3千及以下,北京·海淀区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;通讯补贴,办公软件;经济;统计;cfa;cpa;行业研究;处理数据,金融 行业分析 金融软件 上市公司
行业研究员,1-2万,上海·浦东新区,2年及以上,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;带薪年假;年终奖金;绩效奖金;专业培训,调研;复核;研究;盈利预测,路演 研究报告撰写 上市公司
产品研究岗（2026届校园招聘）,8千-1万,上海·浦东新区,无需经验,本科,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;培训;五险一金,计算机;ppt;office;经济;数学;物理;理工科;资产配置,金融 金融行业 上市公司
资产管理业务总部-全球投资经理,1.5-3万,上海·浦东新区,3年及以上,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金,计算机;法律法规;资管产品;数理统计;qdii;风险控制体系,投资组合 经济金融 投资运作
宏观研究岗,1-1.2万,北京·海淀区,2年及以上,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;五险一金,经济;统计;公募基金;大类资产配置;研究支持,金融 投资策略 投资组合 上市公司
量化研究岗,1-1.5万,上海·浦东新区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;带薪年假;年终奖金,编程语言;机器学习;数理统计;量化模型;学习分析;因子挖掘;python,金融市场
投顾业务部产品经理岗,1-2万,深圳·南山区,无需经验,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;专业培训;定期体检;周末双休;节日福利;补充公积金;培训;企业年金,AI,
公募基金研究岗,1.5-3万,上海·浦东新区,无需经验,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;定期体检;餐饮补贴;通讯补贴;交通补贴;带薪年假;补充公积金;做五休二;企业年金,,
人事管理岗,1-2万,北京·西城区,3年及以上,硕士,金融街证券股份有限公司,金融/投资/证券,已上市,1000-5000人,保险;培训,证券从业资格;人力资源;基金;信托;经济;员工关系;法律,金融 银行
研究岗,1-1.2万,上海·浦东新区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;带薪年假;年终奖金;绩效奖金,测试;编程;理工科;编程语言;做市;python,金融行业 金融工程
人事管理岗,1-2万,北京·西城区,3年及以上,硕士,金融街证券股份有限公司,金融/投资/证券,已上市,1000-5000人,保险;培训,证券从业资格;人力资源;基金;信托;经济;员工关系;法律,金融 银行
量化研究岗,1-1.5万,上海·浦东新区,无需经验,硕士,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;带薪年假;年终奖金,编程语言;机器学习;数理统计;量化模型;学习分析;因子挖掘;python,金融市场
债券承做岗(007951),1.4-2万,深圳·南山区,1-5年,硕士,五矿证券有限公司,金融/投资/证券,国企,1000-5000人,带薪年假;周末双休;五险一金;定期体检,尽职调查;经济;法律;cfa;财会;cpa;投行;募集说明书,金融
证券投资顾问,8千-1.6万,福州·台江区,5年及以上,本科,华源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险,财务;基金;经济;市场分析;产品推广;资产配置方案;资产配置,金融 投资顾问 财富管理
资产管理业务总部-全球资深投资经理,3-5万,上海·浦东新区,5年及以上,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金;定期体检;年终奖金;餐饮补贴;专业培训;通讯补贴;交通补贴;带薪年假;补充医疗保险;周末双休,,
营业部总经理（抚州下辖县区）,1.5-3万,抚州,3年及以上,本科,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检,,
业务推动岗,1.1-1.4万,上海·浦东新区,2年及以上,硕士,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,培训;内部培训;年金,数据分析;会计;方案设计;挖掘潜在客户;经济;客户维护;产品推广,销售 金融
客户经理/财富管理/证券投资顾问/金融产品销售,1.2-2.4万,上海·闵行区,5年及以上,本科,中信证券股份有限公司上海万源路证券营业部,金融/投资/证券,已上市,10000人以上,五险一金;绩效奖金;专业培训;定期体检;年终奖金;通讯补贴;缴纳五险;医疗保险;企业年金;午餐补贴,,上市公司
投行经理(J11551),2-4万,苏州,3年及以上,硕士,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;定期体检,,
固定收益部-投资助理岗（行研）,1.5-2.5万·18薪,深圳·南山区,2年及以上,硕士,联储证券股份有限公司,金融/投资/证券,民营,1000-5000人,,数据库;数据分析;行业研究;估值模型;tmt;行业轮动;高端制造,金融机构 金融理论 投资分析报告 上市公司
债券投资经理（可转债）,1.5-3万,深圳·福田区,3年及以上,硕士,第一创业证券股份有限公司,金融/投资/证券,外资（欧美）,50-150人,,经济;基本面研究;信用分析;基金从业资格,金融 投资建议 投资组合 证券
财富管理总监,8千-1.6万,青岛·崂山区,3-4年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;交通补贴;餐饮补贴;定期体检,弹性工作,财富管理 营销团队建设 金融产品销售 投资顾问
证券投资顾问,5千-1万,佛山·南海区,2年及以上,本科,华源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;业绩提成;带薪假期;过节补贴;培训,年度体检,
研究院--机械制造研究岗,13.2-22.8万/年,上海,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;机械行业;cfa;英语听说读写;cpa;新能源,金融 投资 路演 投资组合
投行经理助理(J11550),1.2-2.4万,苏州,2年及以上,硕士,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;定期体检,,
软件开发/测试工程师岗（数据开发岗）(J10884),1.5-2.5万,南京·建邺区,3年,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,,精通SQL编写;Python;Java;Scala,
证券投资顾问岗（财富管理部）(J11048),1-2万,南京·建邺区,3年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,培训,,
财富管理师,5千-1万,宁波·鄞州区,2年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;节日福利;定期体检;绩效奖金;餐饮补贴;交通补贴,法定节假日,
资产托管部投资监督岗(运营支持类）,1-2万·16薪,广州·天河区,2年及以上,本科,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,,证券从业资格;会计;经济;建设规划;基金从业资格;规则设置,金融 金融机构 投资监督
北交所项目现场保代,3-4万,深圳·福田区,5年及以上,硕士,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金,团队管理;尽职调查;业务拓展;cpa;持续督导;保荐代表人;项目执行;动态管理;法律职业资格,ipo
产品经理岗,8千-1万,上海·浦东新区,无需经验,本科,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,内部培训,oracle;数据库;数据分析;编程;matlab;量化;大类资产配置;快速发展,金融产品 投资策略 研究报告
TMT行业研究员,1.5-2万,深圳·南山区,1-6年,硕士,世纪证券有限责任公司,金融/投资/证券,国企,1000-5000人,,物理;通信;计算机;电子;行业研究,
全球资产配置研究员(J10513),1.3-2.6万,上海,3年,硕士,国联民生证券股份有限公司,计算机软件,外资（欧美）,50-150人,,,
资产管理业务总部-投资岗（FOF）,2-3万,上海·浦东新区,3年及以上,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金;定期体检;年终奖金;餐饮补贴;专业培训;通讯补贴;交通补贴;带薪年假;补充医疗保险;周末双休,,
高级财富顾问（分支机构）(J11585),3.5-6千,苏州·姑苏区,无需经验,本科,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,,,
