职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
某国有银行招聘泰州分行客户经理协理（海陵区）,4-6千,泰州·海陵区,1年及以上,大专,江苏领航服务外包有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;节日福利;缴纳五险,8小时,
银行客户经理（工作地区：上海市自贸区）,,上海·浦东新区,3年及以上,,中国邮政储蓄银行股份有限公司上海分行,银行,国企,1000-5000人,年金,,客户营销
银行逾期资产管理岗,6千-1.2万,郑州,无需经验,大专,中融国信（北京）资产管理有限公司,金融/投资/证券,民营,1000-5000人,五险一金;专业培训;绩效奖金;年终奖金;定期体检,客服;开发客户;催收;信用卡;信用风险;信用卡推销;反馈跟踪,
银行-个贷助理岗招聘,2-4千,长沙·芙蓉区,2年及以上,大专,银雁科技服务集团股份有限公司,金融/投资/证券,民营,10000人以上,五险一金;周末双休;提成;购买五险;带薪年假,信贷;底薪;节假日,信用卡营销 营销银行
银行客户经理（工作地区：上海市嘉定区）,,上海·嘉定区,3年及以上,,中国邮政储蓄银行股份有限公司上海分行,银行,国企,1000-5000人,五险一金;带薪年假;交通补贴;餐饮补贴;通讯补贴;高温补贴;绩效奖金,经济;授信;社会招聘,金融 客户营销
银行信贷管理经理,3-6千·16薪,广安,1年及以上,本科,中银富登村镇银行,银行,国企,5000-10000人,五险一金;补充医疗保险,数据分析;经济;风险控制;财会;数据支持;信贷;决策支持;信贷业务,金融 银行
银行贷后管理,4-8千,昆明·盘龙区,1年及以上,本科,深圳万乘联合投资有限公司昆明分公司,互联网/电子商务,民营,50-150人,五险一金;补充公积金;专业培训;绩效奖金;通讯补贴;年终奖金,弹性工作,银行贷后回收
珠海-银行客户经理,4-8千,珠海·香洲区,1-3年,大专,银雁科技服务集团股份有限公司,金融/投资/证券,民营,10000人以上,五险一金;绩效奖金;专业培训;年终奖金;带薪年假;通讯补贴,信用卡;电销;征信;外拓;解答客户疑问,银行
银行客户经理（工作地区：上海市普陀区）,,上海·普陀区,3年及以上,,中国邮政储蓄银行股份有限公司上海分行,银行,国企,1000-5000人,五险一金;带薪年假;交通补贴;餐饮补贴;通讯补贴;高温补贴;绩效奖金,社会招聘;授信;经济,客户营销 金融
国有银行零售客户经理助理,4.5-9千,武汉·武昌区,无需经验,大专,湖北省人才发展集团有限公司,专业服务(咨询、人力资源、财会),国企,10000人以上,,业务拓展;投诉处理;客户经营;计算机处理;突发事件处理,客户服务 零售客户经理
某国有银行招聘泰州分行客户经理协理（海陵区）,4-6千,泰州·海陵区,1年及以上,大专,江苏领航服务外包有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;节日福利;缴纳五险,8小时,
华润银行广州分行_个贷客户经理,1-2万,广州·天河区,1年,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,带薪年假;五险一金;节日福利;专业培训;绩效奖金;定期体检;餐饮补贴,,销售
银行贷后客服（不加班）,6千-1万,郑州,无需经验,中技/中专,中融国信（北京）资产管理有限公司,金融/投资/证券,民营,1000-5000人,五险一金;专业培训;绩效奖金;年终奖金;定期体检,法律;催收;信用卡;电话提醒;还款提醒,市场营销 金融 银行
中国人寿综合金融部（寿险 银行 财险 基金）,12-20万/年,杭州·拱墅区,1年,本科,杭州瑞盈家信息咨询有限公司,金融/投资/证券,国企,1000-5000人,补充医疗保险;员工旅游;专业培训;出国机会,弹性工作,
银行对公客户经理,7千-1.2万,洛阳·洛龙区,无需经验,本科,远东宏信普惠融资租赁（天津）有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;年终奖金;定期体检,客户拜访;资金解决方案;合同制作;商务谈判;客户管理;奖金,营销 融资租赁
华润银行广州分行_理财经理,6千-1万,广州,1年,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,带薪年假;五险一金;节日福利;专业培训;绩效奖金;定期体检;餐饮补贴,,财富管理
广发银行理财经理,1.5-3万,上海·浦东新区,2年及以上,大专,中国人寿保险股份有限公司上海市黄浦支公司,保险,民营,5000-10000人,补充医疗保险;员工旅游,经济;法律法规;理财产品;客户回访,销售 营销 金融 银行 金融机构 投资建议
银行电话客服专员,6千-1.2万,江门·蓬江区,无需经验,中技/中专,中融国信（北京）资产管理有限公司,金融/投资/证券,民营,1000-5000人,节日福利;五险;带薪年假,谈判;客服;信用卡;电销;电话沟通;售后客服;催收;外访催收;电催;外访;全勤奖,
银行后台 有住宿 8000,7-9千,成都·青羊区,无需经验,高中,四川泰盈科技有限公司,计算机软件,民营,未知,带薪培训;下午茶;五险一金;餐补,后台;提供住宿;有住宿;行政班;团建,银行分期
前台柜员岗-华润银行珠海分行,6千-1.2万,珠海,1年及以上,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,带薪年假;五险一金;节日福利;专业培训;餐饮补贴;绩效奖金;做五休二;补充商业保险,,银行 银行柜员 金融
银行协理,4-4.5千·13薪,重庆·渝北区,无需经验,本科,重庆豪韵实业有限公司,信托/担保/拍卖/典当,民营,50-150人,员工旅游;餐饮补贴;绩效奖金;年终奖金;周末双休;五险,资料系统录入;调查报告;客户资料;文职;信贷,
银行信用卡催收专员,8千-1万,郑州,无需经验,大专,中融国信（北京）资产管理有限公司,金融/投资/证券,民营,1000-5000人,五险一金;专业培训;出国机会;绩效奖金;年终奖金;定期体检,,
行政班银行提醒员+包住,5-8千,成都·武侯区,1-3年,高中,四川迪扬律师事务所,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;带薪年假;节日福利;包住;旅游,征信;保密制度;管理不良资产;朝九晚六;办公室坐班,
华润银行广州分行_对公客户经理,1-2万,广州·天河区,2年,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,带薪年假;五险一金;节日福利;专业培训;绩效奖金;定期体检,,银行
银行对公客户经理,7千-1.2万,合肥,无需经验,本科,远东宏信普惠融资租赁（天津）有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;年终奖金;定期体检,客户拜访;资金解决方案;合同制作;商务谈判;客户管理;奖金,营销 融资租赁
4S店银行车贷服务人员（周休2天）,5-6千,常州·天宁区,1-3年,大专,江苏领航服务外包有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,,维护客户关系;驾驶证;外勤;贷款申请,销售
银行催收客服/五险一金 双休,6千-1.2万·13薪,武汉,无需经验,大专,中智湖北经济技术合作有限公司,专业服务(咨询、人力资源、财会),国企,50-150人,双休;五险一金;培训;高提成,电脑;催收;客户审核;信用审核;缴还欠款;节假日;法定节假;高薪;底薪,
银行电话客服专员,6千-1.2万,江门·蓬江区,无需经验,中技/中专,中融国信（北京）资产管理有限公司,金融/投资/证券,民营,1000-5000人,节日福利;五险;带薪年假,谈判;客服;信用卡;电销;电话沟通;售后客服;催收;外访催收;电催;外访;全勤奖,
银行对公客户经理,7千-1.2万,武汉·江岸区,无需经验,本科,远东宏信普惠融资租赁（天津）有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;年终奖金;定期体检,客户拜访;资金解决方案;合同制作;商务谈判;客户管理;奖金,营销 融资租赁
华润银行广州分行_个贷业务团队长,1.5-2万,广州·天河区,2年及以上,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,带薪年假;五险一金;节日福利;专业培训;绩效奖金;定期体检;餐饮补贴,,银行
银行商户团队长,5-8千,哈尔滨·南岗区,3年及以上,本科,哈尔滨丁香人力资源服务有限公司,专业服务(咨询、人力资源、财会),国企,1000-5000人,五险一金;餐补,人员管理;市场拓展;数据管理;资源协调;运营数据;落地推广;方案制定,营销 银行 合作渠道拓展
广发银行理财经理,1.5-3万,上海·浦东新区,2年及以上,大专,中国人寿保险股份有限公司上海市黄浦支公司,保险,民营,5000-10000人,补充医疗保险;员工旅游,经济;法律法规;理财产品;客户回访,销售 营销 金融 银行 金融机构 投资建议
银行对公客户经理,7千-1.2万,荆门,无需经验,本科,远东宏信普惠融资租赁（天津）有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;年终奖金;定期体检,客户拜访;资金解决方案;合同制作;商务谈判;客户管理;奖金,营销 融资租赁
华润银行广州分行_对公业务团队长,1-1.5万,广州·天河区,3-4年,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,带薪年假;五险一金;节日福利;专业培训;绩效奖金;定期体检;餐饮补贴,管理,银行市场营销
银行客服/包吃/五险一金,4.5-9千,苏州·吴中区,无需经验,本科,苏州市新视野人力资源有限公司,外包服务,民营,5000-10000人,五险一金;专业培训;节日福利;做五休二,包吃;津贴,银行 金融
银行业务支持（大平台 稳定 双休）,7-7千,上海·虹口区,无需经验,本科,上海外服合杰企业服务有限公司,专业服务(咨询、人力资源、财会),国企,500-1000人,缴纳五险;双休;五险一金,办公软件;尽职调查;信贷;客户信息采集;材料整理;客户引导分流;年底双薪,客户服务
平安银行贷款经理,1.5-2万,北京·丰台区,无需经验,大专,中国平安人寿保险股份有限公司北京分公司,保险,民营,未知,,贷款,金融 销售 银行 销售代表
中国人寿综合金融部（寿险 银行 财险 基金）,12-20万/年,杭州·拱墅区,1年,本科,杭州瑞盈家信息咨询有限公司,金融/投资/证券,国企,1000-5000人,补充医疗保险;员工旅游;专业培训;出国机会,弹性工作,
银行逾期电话客服6千包住,6-8千,成都·武侯区,无需经验,,四川迪扬律师事务所,专业服务(咨询、人力资源、财会),民营,150-500人,带薪年假;五险一金;专业培训;节日福利;绩效奖金,客服;电话客服;客服专员,银行
中国人寿+广发银行 金融产品销售,1.2-1.8万,成都·锦江区,无需经验,大专,中国人寿保险股份有限公司成都市分公司滨江营销服务部,金融/投资/证券,已上市,500-1000人,培训;免费培训;管理培训,面销;陌拜;弹性工作;8小时;晋升透明;节假日休,电话销售
JE33HSP-昆山支行客户经理岗,2-2.4万,昆山,2年,本科,上海农村商业银行股份有限公司,银行,国企,5000-10000人,定期体检;绩效奖金,扁平管理;领导好;发展空间大,银行
JE33HSP-昆山支行客户经理岗,2-2.4万,昆山,2年,本科,上海农村商业银行股份有限公司,银行,国企,5000-10000人,定期体检;绩效奖金,扁平管理;领导好;发展空间大,银行
银行催收客服,6千-1.2万,武汉,1-3年,大专,中智湖北经济技术合作有限公司,专业服务(咨询、人力资源、财会),国企,50-150人,五险一金;高提成;培训,电脑;催收;客户审核;信用审核;缴还欠款;高薪;底薪;节假日;法定节假;上不封顶,
银行后台 有住宿 8000,7-9千,成都·青羊区,无需经验,高中,四川泰盈科技有限公司,计算机软件,民营,未知,带薪培训;下午茶;五险一金;餐补,后台;提供住宿;有住宿;行政班;团建,银行分期
某银行招聘内勤,3.1-5千,南京·建邺区,1年及以上,本科,江苏领航服务外包有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;三节福利;双休;上五休二;节假日,办公软件;报表;简历投递;,银行 金融财会
银行资料录入审核员,3-6千,佛山·南海区,无需经验,大专,广州广电银通金融电子科技有限公司,计算机服务(系统、数据服务、维修),国企,10000人以上,做五休二;五险一金;双休;五险;培训,,
社区银行支行行长,15-30万/年,东莞·南城区,4年及以上,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,绩效奖金;午餐补助;定期体检;五险一金,客户维护;业务拓展;销售团队管理;团队组织发展;人员培养;岗位晋升,银行
银行管机员,4-6千,泰州·高港区,无需经验,大专,江苏领航服务外包有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;节日福利,atm,
理财经理（兴业银行）,20-40万/年,汕头,2年及以上,本科,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),合资,5000-10000人,,理财规划,营销 金融 银行 金融行业 财富管理 客户服务 投资建议 交叉销售 营销方案策划
