职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
客户经理（私募基金业务方向）,1.5-2万,深圳·福田区,2年及以上,本科,创元期货股份有限公司,金融/投资/证券,国企,150-500人,五险一金,经济;客户资源;资产配置方案;私募基金;市场动态,市场营销 金融 市场推广 销售策略 金融产品销售
资深证券交易员,1-2万,合肥·瑶海区,1年及以上,本科,广西极犇资本有限公司,金融/投资/证券,民营,少于50人,绩效奖金;专业培训,经济;法律;风险控制;交易系统;交易计划;分析行情;账户交易;股票操盘手,金融 证券交易
投资助理,1-2万,广州·黄埔区,1-3年,本科,广东粤港澳大湾区协同创新研究院,学术/科研,非营利组织,150-500人,五险一金,数据分析;尽职调查;理工科;市场动态;评估;文档管理;政策法规;会议支持,研究报告 股权投资行业
债券销售交易员(J11535),1.5-2.5万,上海·浦东新区,2年及以上,硕士,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;五险一金;定期体检;带薪年假;周末双休;补充公积金,,销售交易员
数字化审计经理,1.5-3万·13薪,苏州·苏州工业园区,3年及以上,本科,苏州中合会计师事务所（普通合伙）,会计/审计,创业公司,少于50人,保险;五险一金;定期体检,数据分析;java;大数据;人工智能;机器学习;建模;风险管理,
投资银行部项目经理（初级）(000585),1.5-2.5万,上海,1年,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;审计;维护客户关系;债券;cpa;注册会计师;投行;项目承揽,金融机构 ipo
固定收益部投资岗,1.1-2.2万,深圳·福田区,3年及以上,本科,格林大华期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充医疗保险;补充公积金;餐饮补贴;定期体检;年终奖金,期货从业资格;做市交易,投资 银行间市场
投资顾问（福田辖区）,1.2-1.8万,深圳·福田区,2年及以上,本科,国泰海通证券股份有限公司深圳分公司,金融/投资/证券,国企,500-1000人,五险一金;节日福利;补充医疗保险;专业培训;绩效奖金;年终奖金;定期体检;餐饮补贴;带薪年假;带薪病假,,
债券交易员（资管条线）(J11503),2-3万,上海·浦东新区,2年及以上,硕士,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;带薪年假;周末双休;补充公积金,债券交易员,
风险投资私募股权基金管理专员,8千-1万,上海·普陀区,3年及以上,本科,上海国鸣投资管理有限公司,金融/投资/证券,民营,少于50人,,,
财务总监兼董秘,45-50万/年,南通·启东市,6年及以上,本科,南通北新新能科技股份有限公司,环保,民营,150-500人,五险一金;交通补贴;股票期权,新能源,IPO 上市公司
资产证券化业务承做岗（项目负责人）,2-3.5万,北京·丰台区,3年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;投标;方案设计;尽职调查;维护客户关系;经济;法律;cpa,金融
基金中的基金（FOF）经理,2-2.5万,上海·普陀区,3年及以上,本科,上海国鸣投资管理有限公司,金融/投资/证券,民营,少于50人,,,上市公司
投资经理助理（量化FOF）,,上海·黄浦区,3年及以上,硕士,信银理财有限责任公司,金融/投资/证券,国企,500-1000人,五险一金;补充公积金;定期体检;有餐补;交通补贴;通讯补贴;绩效奖金,量化分析;FOF,
开发工程师,8千-1万,成都·锦江区,3年及以上,本科,成都数创物联科技有限公司,通信/电信/网络设备,民营,少于50人,五险一金;定期体检;带薪年假,java;风险监控;财报分析;python,
资产证券化业务承做岗（项目负责人）,2-3.5万,上海·浦东新区,3年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;投标;方案设计;尽职调查;维护客户关系;经济;法律;cpa,金融
投资经理（投资交易总部）,1.5-2.5万,深圳·福田区,3年及以上,本科,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;资产配置;交易指令;信用风险;市场环境;专业分析,投资策略 投资计划 优化投资组合 控制投资风险
投资者关系管理（上市公司 五险一金）,1.3-1.6万,杭州·余杭区,2年及以上,本科,猎创企聘（四川）科技有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;带薪年假;年终奖金;零食下午茶,,上市公司
投资经理,18-25万/年,上海·浦东新区,3年及以上,本科,兴业期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充公积金;专业培训,期货;期货从业资格;资产管理;cfa;业务拓展;备案;frm,投资顾问 投资策略
资产证券化业务承做岗（项目负责人）,2-3.5万,成都,3年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;投标;方案设计;尽职调查;维护客户关系;经济;法律;cpa,金融
投资经理（投资交易总部）,1.5-2.5万,北京·东城区,3年及以上,本科,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;资产配置;交易指令;信用风险;市场环境;专业分析,投资策略 投资计划 优化投资组合 控制投资风险
助理投资经理,8千-1.3万·13薪,杭州·余杭区,2-3年,本科,浙江赛泽投资集团有限公司,金融/投资/证券,民营,50-150人,五险一金;绩效奖金;年终奖金,谈判;尽职调查;行业研究;项目报告编制;投后,投资决策 项目投资 投资条款
投资经理,1.5-2万,重庆·南岸区,3-5年,本科,重庆通盛时富股权投资基金管理有限公司,金融/投资/证券,民营,50-150人,五险一金;绩效奖金;年终奖金,管理;谈判;尽职调查;经济学;调研;投后管理;行业研究,金融 投资 研究报告
资产证券化业务承做岗（项目负责人）,2-3.5万,深圳·福田区,3年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;投标;方案设计;尽职调查;维护客户关系;经济;法律;cpa,金融
金融资产业务助理,4-7千,昆明·盘龙区,1-3年,大专,能拍法服科技（深圳）有限公司昆明分公司,计算机软件,民营,未知,带薪年假;周末双休,经济;工商管理;saas;风险控制;企业服务;平台服务,市场营销 金融 银行 金融行业
投资者关系,1.5-3万,上海·长宁区,1年及以上,本科,上海瑾臣车居信息咨询有限公司,物业管理/商业中心,民营,少于50人,五险一金;员工旅游;交通补贴;餐饮补贴;绩效奖金;年终奖金;股票期权,,
投资经理,1.5-1.8万,深圳·南山区,2年及以上,本科,上海势之能投资管理有限公司,金融/投资/证券,民营,50-150人,五险一金;带薪年假;有餐补,团队管理;项目承揽;fa,
资产证券化业务承做岗（项目负责人）,2-3.5万,西安·雁塔区,3年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;投标;方案设计;尽职调查;维护客户关系;经济;法律;cpa,金融
渠道销售经理,2-4万·15薪,北京·海淀区,5年及以上,本科,杭州西泽丰管理咨询有限公司,专业服务(咨询、人力资源、财会),民营,未知,培训,渠道合作;市场团队,客户开发
资管研究员,18-25万/年,上海·浦东新区,3年及以上,本科,兴业期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充医疗保险,数据分析;期货;基金;尽职调查;法律法规;cfa;报告撰写;frm,投资策略 期货投资分析
投资经理,1.5-1.8万,上海·浦东新区,2年及以上,本科,上海势之能投资管理有限公司,金融/投资/证券,民营,50-150人,五险一金;带薪年假;有餐补,团队管理;项目承揽;fa,
投资经理（二级市场）,1.5-2.5万,深圳·福田区,5年及以上,本科,前海股交投资控股（深圳）有限公司,金融/投资/证券,国企,50-150人,五险一金;补充医疗保险;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;节日福利,员工宿舍,
证券投资经理,1.5-2万,深圳·福田区,5年及以上,本科,深圳卓辉能源投资有限公司,金融/投资/证券,民营,未知,节日福利;项目奖金;五险一金,财务;审计;谈判;尽职调查;经济;法律;投后管理;评估;工作餐,金融 投资分析
城投业务拓展（投资银行业务）,1-2万,深圳·福田区,3年及以上,本科,国建鹏城（深圳）投资有限公司,金融/投资/证券,民营,150-500人,培训;五险一金,财务;ppt;后期维护;法务;协议签署;国有企业,营销 金融 银行 金融产品 投资
投资经理,1.5-2.5万·13薪,上海·闵行区,2年及以上,本科,上海穹窿科技有限公司,计算机软件,民营,未知,,办公软件;证券从业资格;excel;财务;基金;尽职调查;经济;法律,金融 金融机构
交易支持岗（劳务派遣）,7千-1万,广州·天河区,1-3年,本科,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,保险;五险一金;绩效奖金;带薪年假,计算机;财务;经济;宏观经济;交易;市场交流;职业规划,金融 金融服务
交易员（同业业务）,20-30万/年,上海·徐汇区,2年及以上,本科,上海华瑞银行股份有限公司,银行,民营,150-500人,高温补贴;交通补贴;通讯补贴;专业培训;节日福利;绩效奖金;带薪年假,弹性工作,
投资研究员/股票研究员,10-20万/年,深圳·宝安区,3-4年,本科,深圳市中泰安投资有限公司,金融/投资/证券,民营,少于50人,,股票研究;股票交易,金融投资分析
业务审核岗（内核）,2-3.5万,上海·浦东新区,9年及以上,硕士,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;定期体检;绩效奖金;专业培训;年终奖金;餐饮补贴;通讯补贴;补充医疗保险;交通补贴;带薪年假;节日福利,,
证劵投资专员,8千-1.5万,武汉·东西湖区,5-8年,本科,湖北中谷建设工程有限公司,房地产,民营,未知,,,金融
固收商务岗,20-40万/年,上海·徐汇区,2-3年,本科,上海华瑞银行股份有限公司,银行,民营,150-500人,培训,谈判;汽车;客户资源;市场开拓;产品优化;报告撰写;持续发展,销售 市场营销 金融 销售策略
投资专员,7千-1.1万·13薪,杭州·余杭区,2-3年,本科,浙江赛泽投资集团有限公司,金融/投资/证券,民营,50-150人,五险一金;绩效奖金;年终奖金;定期体检;通讯补贴;交通补贴;高温补贴;项目奖金,免费午餐,
股权业务总部投后管理岗,1.2-1.5万,深圳·福田区,2年及以上,本科,招商财富资产管理有限公司,金融/投资/证券,国企,150-500人,,,
金融领域讲师招募,5千/天,深圳·宝安区,10年及以上,本科,上海法询金融信息服务有限公司,专业服务(咨询、人力资源、财会),民营,未知,培训,学习平台,
基金经理助理,8千-1.1万,广州·荔湾区,1年及以上,本科,大参林投资集团有限公司,房地产,民营,150-500人,五险一金;年终奖金;专业培训;员工旅游;带薪年假;周末双休;节日福利;培训,免费班车,
资深证券交易员,1-2万,深圳·福田区,1年及以上,本科,广西极犇资本有限公司,金融/投资/证券,民营,少于50人,绩效奖金;专业培训,经济;法律;风险控制;交易系统;交易计划;分析行情;账户交易;股票操盘手,金融 证券交易
场外衍生品风控岗,6千-1万,上海·浦东新区,1年及以上,本科,中信建投期货有限公司,金融/投资/证券,国企,500-1000人,五险一金;补充医疗保险;交通补贴,统计;风险管理;cfa;压力测试;cpa;数据治理;frm;风险提示,金融 金融工程
证券服务经理 (MJ000353),1-1.5万,南京,无需经验,本科,东方财富证券股份有限公司,金融/投资/证券,民营,1000-5000人,五险一金;补充医疗保险;员工旅游;专业培训;绩效奖金;年终奖金;定期体检,,
国内机构销售（银行、理财子、FOF）,1-2万,上海·黄浦区,无需经验,本科,上海东证期货有限公司,金融/投资/证券,国企,500-1000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;绩效奖金,期货从业资格;经济,客户开发 金融机构 路演 客户开发维护
资深证券交易员,1-2万,合肥·瑶海区,1年及以上,本科,广西极犇资本有限公司,金融/投资/证券,民营,少于50人,绩效奖金;专业培训,经济;法律;风险控制;交易系统;交易计划;分析行情;账户交易;股票操盘手,金融 证券交易
授信尽调岗,1-2万,上海·浦东新区,无需经验,本科,创格融资租赁有限公司,金融/投资/证券,国企,50-150人,五险一金;定期体检;绩效奖金;年终奖金,尽职调查;尽职调查报告;市场信息收集,
